"","south.Species","south.Camr_Nm","south.Latitud","south.Longitd","na.rm"
"12413","Tapirus bairdii","K02a",9.15883,-83.06502,TRUE
"12414","Tapirus bairdii","K02a",9.15883,-83.06502,TRUE
"12415","Tapirus bairdii","K02a",9.15883,-83.06502,TRUE
"12416","Tapirus bairdii","K02a",9.15883,-83.06502,TRUE
"12417","Tapirus bairdii","K02a",9.15883,-83.06502,TRUE
"12418","Tapirus bairdii","K02a",9.15883,-83.06502,TRUE
"12419","Tapirus bairdii","K02a",9.15883,-83.06502,TRUE
"12420","Tapirus bairdii","K02a",9.15883,-83.06502,TRUE
"12421","Tapirus bairdii","K02a",9.15883,-83.06502,TRUE
"12422","Tapirus bairdii","K02a",9.15883,-83.06502,TRUE
"12423","Tapirus bairdii","K02a",9.15883,-83.06502,TRUE
"12424","Tapirus bairdii","K02a",9.15883,-83.06502,TRUE
"12425","Tapirus bairdii","K02a",9.15883,-83.06502,TRUE
"12426","Tapirus bairdii","K02a",9.15883,-83.06502,TRUE
"12427","Tapirus bairdii","K02a",9.15883,-83.06502,TRUE
"12428","Tapirus bairdii","K02a",9.15883,-83.06502,TRUE
"12429","Bassariscus sumichrasti","K02b",9.15883,-83.06502,TRUE
"12430","Bassariscus sumichrasti","K02b",9.15883,-83.06502,TRUE
"12431","Bassariscus sumichrasti","K02b",9.15883,-83.06502,TRUE
"12432","Coendou mexicanus","K02b",9.15883,-83.06502,TRUE
"12433","Coendou mexicanus","K02b",9.15883,-83.06502,TRUE
"12434","Coendou mexicanus","K02b",9.15883,-83.06502,TRUE
"12435","Coendou mexicanus","K02b",9.15883,-83.06502,TRUE
"12436","Coendou mexicanus","K02b",9.15883,-83.06502,TRUE
"12437","Coendou mexicanus","K02b",9.15883,-83.06502,TRUE
"12438","Coendou mexicanus","K02b",9.15883,-83.06502,TRUE
"12439","Coendou mexicanus","K02b",9.15883,-83.06502,TRUE
"12440","Coendou mexicanus","K02b",9.15883,-83.06502,TRUE
"12441","Coendou mexicanus","K02b",9.15883,-83.06502,TRUE
"12442","Coendou mexicanus","K02b",9.15883,-83.06502,TRUE
"12443","Coendou mexicanus","K02b",9.15883,-83.06502,TRUE
"12444","Coendou mexicanus","K02b",9.15883,-83.06502,TRUE
"12445","Coendou mexicanus","K02b",9.15883,-83.06502,TRUE
"12446","Coendou mexicanus","K02b",9.15883,-83.06502,TRUE
"12447","Coendou mexicanus","K02b",9.15883,-83.06502,TRUE
"12448","Coendou mexicanus","K02b",9.15883,-83.06502,TRUE
"12449","Coendou mexicanus","K02b",9.15883,-83.06502,TRUE
"12450","Coendou mexicanus","K02b",9.15883,-83.06502,TRUE
"12451","Coendou mexicanus","K02b",9.15883,-83.06502,TRUE
"12452","Coendou mexicanus","K02b",9.15883,-83.06502,TRUE
"12453","Coendou mexicanus","K02b",9.15883,-83.06502,TRUE
"12454","Coendou mexicanus","K02b",9.15883,-83.06502,TRUE
"12455","Coendou mexicanus","K02b",9.15883,-83.06502,TRUE
"12456","Coendou mexicanus","K02b",9.15883,-83.06502,TRUE
"12457","Coendou mexicanus","K02b",9.15883,-83.06502,TRUE
"12458","Coendou mexicanus","K02b",9.15883,-83.06502,TRUE
"12459","Coendou mexicanus","K02b",9.15883,-83.06502,TRUE
"12460","Coendou mexicanus","K02b",9.15883,-83.06502,TRUE
"12461","Coendou mexicanus","K02b",9.15883,-83.06502,TRUE
"12462","Herpailurus yaguarondi","K02b",9.15883,-83.06502,TRUE
"12463","Herpailurus yaguarondi","K02b",9.15883,-83.06502,TRUE
"12464","Leopardus tigrinus oncilla","K02b",9.15883,-83.06502,TRUE
"12465","Leopardus tigrinus oncilla","K02b",9.15883,-83.06502,TRUE
"12466","Leopardus tigrinus oncilla","K02b",9.15883,-83.06502,TRUE
"12467","Nasua narica","K02b",9.15883,-83.06502,TRUE
"12468","Nasua narica","K02b",9.15883,-83.06502,TRUE
"12469","Panthera onca","K02b",9.15883,-83.06502,TRUE
"12470","Panthera onca","K02b",9.15883,-83.06502,TRUE
"12471","Panthera onca","K02b",9.15883,-83.06502,TRUE
"12472","Panthera onca","K02b",9.15883,-83.06502,TRUE
"12473","Panthera onca","K02b",9.15883,-83.06502,TRUE
"12474","Panthera onca","K02b",9.15883,-83.06502,TRUE
"12475","Panthera onca","K02b",9.15883,-83.06502,TRUE
"12476","Panthera onca","K02b",9.15883,-83.06502,TRUE
"12477","Panthera onca","K02b",9.15883,-83.06502,TRUE
"12478","Panthera onca","K02b",9.15883,-83.06502,TRUE
"12479","Panthera onca","K02b",9.15883,-83.06502,TRUE
"12480","Panthera onca","K02b",9.15883,-83.06502,TRUE
"12481","Panthera onca","K02b",9.15883,-83.06502,TRUE
"12482","Panthera onca","K02b",9.15883,-83.06502,TRUE
"12483","Panthera onca","K02b",9.15883,-83.06502,TRUE
"12484","Panthera onca","K02b",9.15883,-83.06502,TRUE
"12485","Panthera onca","K02b",9.15883,-83.06502,TRUE
"12486","Panthera onca","K02b",9.15883,-83.06502,TRUE
"12487","Panthera onca","K02b",9.15883,-83.06502,TRUE
"12488","Panthera onca","K02b",9.15883,-83.06502,TRUE
"12489","Panthera onca","K02b",9.15883,-83.06502,TRUE
"12490","Panthera onca","K02b",9.15883,-83.06502,TRUE
"12491","Panthera onca","K02b",9.15883,-83.06502,TRUE
"12492","Panthera onca","K02b",9.15883,-83.06502,TRUE
"12493","Panthera onca","K02b",9.15883,-83.06502,TRUE
"12494","Panthera onca","K02b",9.15883,-83.06502,TRUE
"12495","Panthera onca","K02b",9.15883,-83.06502,TRUE
"12496","Panthera onca","K02b",9.15883,-83.06502,TRUE
"12497","Panthera onca","K02b",9.15883,-83.06502,TRUE
"12498","Puma concolor","K02b",9.15883,-83.06502,TRUE
"12499","Puma concolor","K02b",9.15883,-83.06502,TRUE
"12500","Puma concolor","K02b",9.15883,-83.06502,TRUE
"12501","Puma concolor","K02b",9.15883,-83.06502,TRUE
"12502","Puma concolor","K02b",9.15883,-83.06502,TRUE
"12503","Puma concolor","K02b",9.15883,-83.06502,TRUE
"12504","Puma concolor","K02b",9.15883,-83.06502,TRUE
"12505","Puma concolor","K02b",9.15883,-83.06502,TRUE
"12506","Puma concolor","K02b",9.15883,-83.06502,TRUE
"12507","Puma concolor","K02b",9.15883,-83.06502,TRUE
"12508","Puma concolor","K02b",9.15883,-83.06502,TRUE
"12509","Puma concolor","K02b",9.15883,-83.06502,TRUE
"12510","Puma concolor","K02b",9.15883,-83.06502,TRUE
"12511","Puma concolor","K02b",9.15883,-83.06502,TRUE
"12512","Puma concolor","K02b",9.15883,-83.06502,TRUE
"12513","Puma concolor","K02b",9.15883,-83.06502,TRUE
"12514","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12515","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12516","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12517","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12518","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12519","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12520","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12521","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12522","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12523","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12524","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12525","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12526","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12527","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12528","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12529","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12530","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12531","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12532","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12533","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12534","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12535","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12536","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12537","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12538","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12539","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12540","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12541","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12542","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12543","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12544","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12545","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12546","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12547","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12548","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12549","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12550","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12551","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12552","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12553","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12554","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12555","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12556","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12557","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12558","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12559","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12560","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12561","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12562","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12563","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12564","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12565","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12566","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12567","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12568","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12569","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12570","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12571","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12572","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12573","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12574","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12575","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12576","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12577","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12578","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12579","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12580","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12581","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12582","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12583","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12584","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12585","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12586","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12587","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12588","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12589","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12590","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12591","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12592","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12593","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12594","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12595","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12596","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12597","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12598","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12599","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12600","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12601","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12602","Sylvilagus dicei","K02b",9.15883,-83.06502,TRUE
"12603","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12604","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12605","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12606","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12607","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12608","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12609","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12610","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12611","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12612","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12613","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12614","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12615","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12616","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12617","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12618","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12619","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12620","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12621","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12622","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12623","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12624","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12625","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12626","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12627","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12628","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12629","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12630","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12631","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12632","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12633","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12634","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12635","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12636","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12637","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12638","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12639","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12640","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12641","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12642","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12643","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12644","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12645","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12646","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12647","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12648","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12649","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12650","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12651","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12652","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12653","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12654","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12655","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12656","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12657","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12658","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12659","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12660","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12661","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12662","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12663","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12664","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12665","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12666","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12667","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12668","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12669","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12670","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12671","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12672","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12673","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12674","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12675","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12676","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12677","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12678","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12679","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12680","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12681","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12682","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12683","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12684","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12685","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12686","Tapirus bairdii","K02b",9.15883,-83.06502,TRUE
"12687","Canis latrans","K03",9.17116,-83.05924,TRUE
"12688","Canis latrans","K03",9.17116,-83.05924,TRUE
"12689","Canis latrans","K03",9.17116,-83.05924,TRUE
"12690","Canis latrans","K03",9.17116,-83.05924,TRUE
"12691","Eira barbara","K03",9.17116,-83.05924,TRUE
"12692","Leopardus wiedii","K03",9.17116,-83.05924,TRUE
"12693","Leopardus wiedii","K03",9.17116,-83.05924,TRUE
"12694","Leopardus wiedii","K03",9.17116,-83.05924,TRUE
"12695","Leopardus wiedii","K03",9.17116,-83.05924,TRUE
"12696","Leopardus wiedii","K03",9.17116,-83.05924,TRUE
"12697","Mazama temama","K03",9.17116,-83.05924,TRUE
"12698","Mazama temama","K03",9.17116,-83.05924,TRUE
"12699","Mazama temama","K03",9.17116,-83.05924,TRUE
"12700","Mazama temama","K03",9.17116,-83.05924,TRUE
"12701","Mazama temama","K03",9.17116,-83.05924,TRUE
"12702","Mazama temama","K03",9.17116,-83.05924,TRUE
"12703","Mazama temama","K03",9.17116,-83.05924,TRUE
"12704","Mazama temama","K03",9.17116,-83.05924,TRUE
"12705","Mazama temama","K03",9.17116,-83.05924,TRUE
"12706","Mazama temama","K03",9.17116,-83.05924,TRUE
"12707","Mazama temama","K03",9.17116,-83.05924,TRUE
"12708","Mazama temama","K03",9.17116,-83.05924,TRUE
"12709","Mazama temama","K03",9.17116,-83.05924,TRUE
"12710","Mazama temama","K03",9.17116,-83.05924,TRUE
"12711","Mazama temama","K03",9.17116,-83.05924,TRUE
"12712","Panthera onca","K03",9.17116,-83.05924,TRUE
"12713","Panthera onca","K03",9.17116,-83.05924,TRUE
"12714","Panthera onca","K03",9.17116,-83.05924,TRUE
"12715","Panthera onca","K03",9.17116,-83.05924,TRUE
"12716","Panthera onca","K03",9.17116,-83.05924,TRUE
"12717","Panthera onca","K03",9.17116,-83.05924,TRUE
"12718","Panthera onca","K03",9.17116,-83.05924,TRUE
"12719","Panthera onca","K03",9.17116,-83.05924,TRUE
"12720","Panthera onca","K03",9.17116,-83.05924,TRUE
"12721","Panthera onca","K03",9.17116,-83.05924,TRUE
"12722","Panthera onca","K03",9.17116,-83.05924,TRUE
"12723","Panthera onca","K03",9.17116,-83.05924,TRUE
"12724","Panthera onca","K03",9.17116,-83.05924,TRUE
"12725","Panthera onca","K03",9.17116,-83.05924,TRUE
"12726","Panthera onca","K03",9.17116,-83.05924,TRUE
"12727","Panthera onca","K03",9.17116,-83.05924,TRUE
"12728","Panthera onca","K03",9.17116,-83.05924,TRUE
"12729","Panthera onca","K03",9.17116,-83.05924,TRUE
"12730","Panthera onca","K03",9.17116,-83.05924,TRUE
"12731","Panthera onca","K03",9.17116,-83.05924,TRUE
"12732","Panthera onca","K03",9.17116,-83.05924,TRUE
"12733","Pecari tajacu","K03",9.17116,-83.05924,TRUE
"12734","Puma concolor","K03",9.17116,-83.05924,TRUE
"12735","Puma concolor","K03",9.17116,-83.05924,TRUE
"12736","Puma concolor","K03",9.17116,-83.05924,TRUE
"12737","Puma concolor","K03",9.17116,-83.05924,TRUE
"12738","Puma concolor","K03",9.17116,-83.05924,TRUE
"12739","Sylvilagus dicei","K03",9.17116,-83.05924,TRUE
"12740","Tapirus bairdii","K03",9.17116,-83.05924,TRUE
"12741","Tapirus bairdii","K03",9.17116,-83.05924,TRUE
"12742","Tapirus bairdii","K03",9.17116,-83.05924,TRUE
"12743","Tapirus bairdii","K03",9.17116,-83.05924,TRUE
"12744","Tapirus bairdii","K03",9.17116,-83.05924,TRUE
"12745","Tapirus bairdii","K03",9.17116,-83.05924,TRUE
"12746","Tapirus bairdii","K03",9.17116,-83.05924,TRUE
"12747","Eira barbara","K03a",9.17116,-83.05924,TRUE
"12748","Eira barbara","K03a",9.17116,-83.05924,TRUE
"12749","Eira barbara","K03a",9.17116,-83.05924,TRUE
"12750","Eira barbara","K03a",9.17116,-83.05924,TRUE
"12751","Eira barbara","K03a",9.17116,-83.05924,TRUE
"12752","Eira barbara","K03a",9.17116,-83.05924,TRUE
"12753","Leopardus tigrinus oncilla","K03a",9.17116,-83.05924,TRUE
"12754","Mazama temama","K03a",9.17116,-83.05924,TRUE
"12755","Mazama temama","K03a",9.17116,-83.05924,TRUE
"12756","Leopardus tigrinus oncilla","K03a",9.17116,-83.05924,TRUE
"12757","Leopardus tigrinus oncilla","K03a",9.17116,-83.05924,TRUE
"12758","Panthera onca","K03a",9.17116,-83.05924,TRUE
"12759","Panthera onca","K03a",9.17116,-83.05924,TRUE
"12760","Panthera onca","K03a",9.17116,-83.05924,TRUE
"12761","Panthera onca","K03a",9.17116,-83.05924,TRUE
"12762","Panthera onca","K03a",9.17116,-83.05924,TRUE
"12763","Panthera onca","K03a",9.17116,-83.05924,TRUE
"12764","Panthera onca","K03a",9.17116,-83.05924,TRUE
"12765","Panthera onca","K03a",9.17116,-83.05924,TRUE
"12766","Panthera onca","K03a",9.17116,-83.05924,TRUE
"12767","Panthera onca","K03a",9.17116,-83.05924,TRUE
"12768","Panthera onca","K03a",9.17116,-83.05924,TRUE
"12769","Panthera onca","K03a",9.17116,-83.05924,TRUE
"12770","Panthera onca","K03a",9.17116,-83.05924,TRUE
"12771","Panthera onca","K03a",9.17116,-83.05924,TRUE
"12772","Panthera onca","K03a",9.17116,-83.05924,TRUE
"12773","Panthera onca","K03a",9.17116,-83.05924,TRUE
"12774","Panthera onca","K03a",9.17116,-83.05924,TRUE
"12775","Panthera onca","K03a",9.17116,-83.05924,TRUE
"12776","Panthera onca","K03a",9.17116,-83.05924,TRUE
"12777","Panthera onca","K03a",9.17116,-83.05924,TRUE
"12778","Panthera onca","K03a",9.17116,-83.05924,TRUE
"12779","Panthera onca","K03a",9.17116,-83.05924,TRUE
"12780","Panthera onca","K03a",9.17116,-83.05924,TRUE
"12781","Panthera onca","K03a",9.17116,-83.05924,TRUE
"12782","Panthera onca","K03a",9.17116,-83.05924,TRUE
"12783","Panthera onca","K03a",9.17116,-83.05924,TRUE
"12784","Panthera onca","K03a",9.17116,-83.05924,TRUE
"12785","Panthera onca","K03a",9.17116,-83.05924,TRUE
"12786","Panthera onca","K03a",9.17116,-83.05924,TRUE
"12787","Panthera onca","K03a",9.17116,-83.05924,TRUE
"12788","Panthera onca","K03a",9.17116,-83.05924,TRUE
"12789","Panthera onca","K03a",9.17116,-83.05924,TRUE
"12790","Panthera onca","K03a",9.17116,-83.05924,TRUE
"12791","Panthera onca","K03a",9.17116,-83.05924,TRUE
"12792","Panthera onca","K03a",9.17116,-83.05924,TRUE
"12793","Panthera onca","K03a",9.17116,-83.05924,TRUE
"12794","Panthera onca","K03a",9.17116,-83.05924,TRUE
"12795","Panthera onca","K03a",9.17116,-83.05924,TRUE
"12796","Panthera onca","K03a",9.17116,-83.05924,TRUE
"12797","Panthera onca","K03a",9.17116,-83.05924,TRUE
"12798","Panthera onca","K03a",9.17116,-83.05924,TRUE
"12799","Panthera onca","K03a",9.17116,-83.05924,TRUE
"12800","Panthera onca","K03a",9.17116,-83.05924,TRUE
"12801","Panthera onca","K03a",9.17116,-83.05924,TRUE
"12802","Panthera onca","K03a",9.17116,-83.05924,TRUE
"12803","Panthera onca","K03a",9.17116,-83.05924,TRUE
"12804","Panthera onca","K03a",9.17116,-83.05924,TRUE
"12805","Panthera onca","K03a",9.17116,-83.05924,TRUE
"12806","Panthera onca","K03a",9.17116,-83.05924,TRUE
"12807","Panthera onca","K03a",9.17116,-83.05924,TRUE
"12808","Pecari tajacu","K03a",9.17116,-83.05924,TRUE
